frame,x1,y1,x2,y2,confidence,class_id
309,275.86807,192.7906,366.23254,632.6328,0.9291677,6.0
309,268.87436,185.5958,366.84772,311.29913,0.8848,2.0
309,0.0,217.9989,49.572426,605.6701,0.49130613,6.0
310,281.75037,183.40001,366.18744,632.667,0.9235398,6.0
310,275.85806,177.45564,366.33246,297.8591,0.8431336,2.0
310,2.5362399,202.90375,81.07095,608.507,0.61151457,6.0
311,258.12497,182.4667,368.0,634.9201,0.92780894,6.0
311,275.65674,170.0277,366.66516,295.5248,0.8883185,2.0
311,1.3091053,217.1752,67.846344,599.33704,0.74679047,6.0
312,236.19981,167.46985,367.66812,633.3273,0.89883137,6.0
312,269.27228,163.5122,366.82767,278.5989,0.8722288,2.0
312,0.37537402,208.57248,88.90321,594.93195,0.8215194,6.0
312,235.92126,359.44992,325.38144,529.49274,0.27466318,4.0
313,232.62112,160.50754,368.0,640.7954,0.86741406,6.0
313,266.6434,160.53877,366.50314,264.7644,0.8488963,2.0
313,0.0,205.52463,90.98618,586.3194,0.8455456,6.0
313,226.8008,344.07245,324.80878,499.51724,0.5886935,4.0
314,266.4555,159.19246,366.60822,252.31718,0.9140192,2.0
314,219.59497,324.16687,322.54443,470.21353,0.8755401,4.0
314,0.2130555,199.50714,91.67966,585.4362,0.82949144,6.0
314,220.6585,170.48358,368.0,630.4201,0.59984505,6.0
315,190.52795,297.4296,324.6896,439.7699,0.9242593,4.0
315,257.67093,160.85878,366.15146,245.24826,0.89511436,2.0
315,0.38940334,196.1044,85.84183,583.08716,0.8602167,6.0
315,213.46265,164.38628,367.59985,613.73535,0.78387326,6.0
316,163.04878,279.9754,328.25116,415.46582,0.900756,4.0
316,261.48422,165.18867,365.9148,255.7127,0.899107,2.0
316,0.7529729,194.41933,83.75377,579.9433,0.88760823,6.0
316,172.73074,170.26178,368.0,621.9332,0.7980207,6.0
317,255.83354,169.11705,366.39612,284.3064,0.91832376,2.0
317,132.12582,172.07143,368.0,626.9688,0.8924616,6.0
317,130.93399,270.66132,320.96738,387.47052,0.8658792,4.0
317,0.74717814,194.64267,98.466675,582.4871,0.84204406,6.0
318,254.8493,174.74103,366.06577,292.59402,0.91266555,2.0
318,99.829895,179.89423,366.67548,632.6462,0.8909461,6.0
318,0.6909006,195.38617,99.40627,583.9696,0.8305812,6.0
318,100.27733,269.95493,323.38568,373.4369,0.69597125,4.0
319,251.32104,181.47913,364.79083,300.52124,0.9049511,2.0
319,0.91974884,198.14151,96.88868,583.3514,0.8553386,6.0
319,92.793465,190.54286,366.64294,634.83923,0.8023351,6.0
319,92.90135,275.52563,307.05905,371.6285,0.766666,4.0
319,91.853546,276.36786,307.449,370.13235,0.6550331,1.0
320,250.285,184.31694,365.26456,312.64026,0.891845,2.0
320,86.19055,281.57178,308.7685,391.65762,0.773939,4.0
320,0.88963354,201.87134,104.29356,580.41974,0.7075279,6.0
320,203.41696,191.88597,365.76624,632.91284,0.48466864,6.0
320,0.0,197.69638,326.5267,578.57526,0.263363,6.0
321,84.52598,289.41235,302.8407,393.9105,0.7059003,4.0
321,103.0458,194.98537,368.0,628.5943,0.6256251,6.0
321,0.6980365,205.06702,120.158806,580.75476,0.61311126,6.0
321,248.14418,189.56802,365.7134,638.956,0.3911518,6.0
321,30.773909,209.42178,121.855896,298.10715,0.39053583,2.0
322,1.5538988,207.76495,127.24073,575.2252,0.8911442,6.0
322,105.29585,194.04198,368.0,626.96405,0.887627,6.0
322,87.8627,284.29022,312.80032,402.62466,0.68382317,4.0
323,1.6941841,213.08842,131.19637,575.8088,0.84493285,6.0
323,92.03069,308.1414,312.271,403.93805,0.6956654,4.0
323,104.49807,193.6046,366.90027,626.2822,0.6768043,6.0
324,1.4806828,222.14142,128.09212,582.0316,0.8521297,6.0
324,91.78467,326.39197,309.93686,395.90683,0.83188933,4.0
324,229.95874,187.61487,367.08966,631.84406,0.65353394,6.0
324,91.608635,325.46835,305.9755,394.3574,0.27806473,1.0
325,0.8661536,232.62279,132.63736,578.7587,0.94283444,6.0
325,113.69457,329.6894,311.34607,415.91852,0.8873722,4.0
325,120.31737,190.47461,368.0,621.09705,0.80019087,6.0
326,0.6868224,243.7443,126.370926,578.1181,0.94366336,6.0
326,146.13333,182.87671,368.0,562.7835,0.9166577,6.0
326,131.10248,339.7009,294.7258,441.75928,0.89961255,4.0
327,157.64316,184.69762,368.0,534.83624,0.944373,6.0
327,1.4447454,254.4381,128.36948,578.01117,0.937701,6.0
327,156.53445,348.1434,294.63196,464.25348,0.91317445,4.0
328,177.51964,186.94264,367.31863,531.9856,0.9529665,6.0
328,1.2453243,271.26956,128.19351,575.2597,0.940001,6.0
328,181.08955,359.21738,296.08768,492.50146,0.9226049,4.0
329,0.90300596,279.04034,122.33823,568.4606,0.9367945,6.0
329,213.87445,187.25249,366.2201,548.8791,0.9236236,6.0
330,222.78613,187.1196,367.1094,561.02826,0.9167451,6.0
330,1.7098908,287.61966,113.79364,567.8078,0.9003035,6.0
331,221.3325,189.53394,367.75745,559.94415,0.9293939,6.0
331,0.68847245,271.60864,101.26688,560.9675,0.89991057,6.0
332,218.33977,193.68558,366.69833,567.08466,0.9305676,6.0
332,0.8027675,263.68738,82.16694,553.7859,0.903528,6.0
333,206.3492,196.27162,366.3884,575.3286,0.92777073,6.0
333,187.97037,199.85309,298.5521,306.7421,0.83271563,2.0
333,0.26324314,266.9968,62.047413,549.6596,0.79629517,6.0
334,201.60748,196.45737,367.45898,609.5817,0.9240197,6.0
334,190.55856,200.02661,288.61487,300.82623,0.8550632,2.0
334,0.40018925,260.1608,34.505955,550.2656,0.5679092,6.0
335,197.41501,194.88013,366.52808,613.1681,0.93271136,6.0
335,193.32825,198.66068,280.8942,312.27145,0.9017726,2.0
336,190.74521,188.86076,360.9298,603.3107,0.91336286,6.0
336,190.72292,191.03844,282.00516,303.28497,0.46127358,2.0
337,182.26974,188.31636,347.31088,596.62976,0.9304702,6.0
338,178.98065,184.69185,348.31226,590.547,0.93121046,6.0
339,178.0169,188.01715,362.10483,575.39685,0.9347886,6.0
340,179.12471,190.66766,367.06964,576.3245,0.94320047,6.0
341,162.18634,193.24701,367.92975,574.84674,0.9445948,6.0
341,181.7502,191.06412,269.52557,302.97372,0.6722572,2.0
342,144.50201,198.10783,368.0,572.30695,0.9443276,6.0
342,178.57443,201.74919,261.1351,306.0499,0.8763999,2.0
343,136.83783,199.42824,368.0,570.67,0.94220716,6.0
343,174.57986,204.03171,254.49834,307.75824,0.9120816,2.0
344,139.8096,202.2619,368.0,570.0705,0.94154334,6.0
344,168.09776,210.07784,253.70909,308.63336,0.75523776,2.0
345,148.79114,210.65616,367.8546,569.4806,0.9447665,6.0
345,162.84238,214.60867,255.7433,312.5783,0.57858,2.0
346,152.0943,215.01068,367.4473,570.9872,0.943662,6.0
346,0.81123674,262.29303,50.074905,522.35846,0.69708735,6.0
347,154.9574,213.78922,366.89255,570.23303,0.9433434,6.0
347,0.402418,234.80748,56.897404,518.93207,0.75447935,6.0
348,157.76065,211.50377,366.16486,569.5081,0.9431416,6.0
348,0.0,233.15092,54.98022,516.41364,0.8287536,6.0
349,149.83675,206.15912,364.08026,569.1594,0.94009465,6.0
349,0.0,257.93228,58.81665,512.726,0.898593,6.0
350,151.66608,199.96953,359.07263,565.7433,0.9504617,6.0
350,0.15606241,247.54471,66.256325,511.87857,0.9229712,6.0
351,156.5355,195.25264,342.96323,563.08093,0.94812506,6.0
351,0.38732708,259.0404,70.87111,512.0396,0.92627203,6.0
352,158.79631,192.33241,323.485,560.9401,0.93418837,6.0
352,0.37317267,253.7447,72.02168,513.067,0.9248274,6.0
353,0.5962692,247.44127,74.67473,512.0304,0.9269905,6.0
353,161.7102,188.9608,304.10645,554.5608,0.91947854,6.0
353,1.0765542,249.67165,58.847813,305.75278,0.41508517,2.0
354,0.5830532,247.91743,77.189964,511.6601,0.928953,6.0
354,164.16154,189.54022,294.22235,549.5173,0.913957,6.0
354,0.35716096,251.00708,56.64284,302.9879,0.7660361,2.0
355,0.35413456,245.03674,81.43883,510.22165,0.9287312,6.0
355,163.18025,188.36087,287.5487,548.5566,0.9191868,6.0
355,0.8524371,251.20366,58.036537,303.81406,0.7967302,2.0
356,1.0127107,239.53682,88.40387,507.9153,0.9320421,6.0
356,155.42276,190.23083,292.26813,546.26654,0.9273214,6.0
356,0.17877989,244.03714,59.207367,300.3826,0.80146796,2.0
357,1.562149,233.90424,93.899216,505.26266,0.9398913,6.0
357,146.14636,195.14272,299.13495,545.6861,0.9369965,6.0
357,1.9228036,232.85918,66.47149,301.61407,0.89142364,2.0
358,134.52946,199.52628,305.18228,547.03467,0.9393799,6.0
358,0.623452,232.05351,103.62489,503.2517,0.9358586,6.0
358,0.0,230.95174,71.81931,301.9471,0.8897571,2.0
359,0.7391899,230.35738,114.748085,503.99612,0.9431202,6.0
359,125.05397,207.23369,311.1606,546.9414,0.94197714,6.0
359,0.0,227.80887,76.496315,305.69153,0.8726434,2.0
360,1.3375119,229.755,124.96202,505.09714,0.9498355,6.0
360,121.31108,211.67236,316.76688,545.27954,0.94779557,6.0
360,0.25779057,227.99997,85.47999,306.85632,0.8503492,2.0
361,119.09827,215.27306,323.31793,545.4843,0.9499678,6.0
361,0.8735827,228.85934,133.35196,504.87735,0.9481581,6.0
361,2.1364515,227.47894,93.775,308.77362,0.86287045,2.0
362,119.70403,219.05928,330.71106,542.6638,0.94827676,6.0
362,1.2629704,228.82881,143.59192,503.80557,0.9431642,6.0
362,4.5795302,226.44464,100.03587,310.56415,0.858903,2.0
363,122.35607,220.84424,335.15836,543.7167,0.95041627,6.0
363,1.2941884,227.45895,148.71292,504.04663,0.9431195,6.0
363,11.804661,225.34831,107.54175,307.5176,0.8384968,2.0
364,115.72731,221.32085,338.94586,540.5012,0.95331144,6.0
364,0.66435516,225.10909,148.62181,501.86127,0.94048774,6.0
364,14.122184,224.00566,119.8066,307.29987,0.84447837,2.0
365,111.911224,221.98708,343.1172,534.25946,0.9524092,6.0
365,1.4579184,221.89114,150.29889,499.24112,0.9431205,6.0
365,22.563513,222.26297,124.19327,296.40338,0.6954404,2.0
365,99.941864,234.10088,193.85954,304.34802,0.5192748,1.0
366,114.93852,219.74013,343.18915,531.3724,0.9493933,6.0
366,3.6132712,218.06,158.05618,497.16333,0.93607277,6.0
366,21.412542,217.70154,125.74919,292.40692,0.336802,2.0
367,118.24988,215.29726,342.85214,528.72217,0.9522644,6.0
367,10.486954,212.48534,160.95825,495.2143,0.9319265,6.0
368,125.35043,211.32573,343.36658,526.1257,0.9502924,6.0
368,19.590054,209.75475,166.34866,492.0646,0.9396787,6.0
369,134.43651,208.68369,346.24307,523.58167,0.95262235,6.0
369,24.438206,206.9168,174.39723,490.95096,0.9389091,6.0
370,142.70921,206.6609,349.0952,520.87195,0.9452773,6.0
370,27.70235,204.9434,175.13326,489.3433,0.9375097,6.0
371,31.082617,208.72696,188.14584,487.00616,0.9418878,6.0
371,148.01035,210.95958,352.5149,518.76685,0.9270237,6.0
372,32.117783,204.47069,189.50058,485.5399,0.9475617,6.0
372,147.92615,208.21323,355.2058,517.7784,0.9069677,6.0
373,33.26836,203.5266,183.09055,484.37665,0.94569063,6.0
373,152.77666,205.351,357.06992,517.85364,0.9434151,6.0
374,156.61487,201.57632,358.602,520.2197,0.9541368,6.0
374,33.237194,202.49359,180.88835,484.08313,0.9412719,6.0
375,150.70605,201.29985,361.14377,522.7469,0.95488155,6.0
375,33.887196,202.92303,183.2156,485.29858,0.9502534,6.0
376,34.57148,201.26562,182.94875,484.88562,0.9488598,6.0
376,146.41911,203.86058,361.21823,524.2581,0.94587797,6.0
377,33.694828,198.58403,184.33192,484.4381,0.9489542,6.0
377,142.2753,203.5649,360.75464,524.1868,0.92940134,6.0
378,35.0013,198.99667,181.89513,482.76282,0.9484978,6.0
378,144.70044,203.80406,359.2534,522.5527,0.92145693,6.0
379,148.52419,203.81117,359.22665,521.113,0.9450289,6.0
379,33.014675,199.45583,182.10571,480.98294,0.9407296,6.0
380,152.38359,204.19296,360.0468,520.15704,0.95000684,6.0
380,31.396204,199.79295,183.72221,480.7401,0.9392802,6.0
380,79.85026,201.09447,164.20624,268.54376,0.8366417,2.0
381,152.96686,205.23218,360.9474,520.2125,0.9510038,6.0
381,29.563564,201.34587,186.66522,481.40985,0.94711185,6.0
382,148.48508,204.044,360.8386,521.0143,0.9464008,6.0
382,29.65312,200.62367,185.80396,481.1437,0.9443782,6.0
383,152.1254,206.01483,362.61325,521.76385,0.956277,6.0
383,29.746265,199.29909,183.112,480.3163,0.9412084,6.0
384,154.8236,205.68214,361.54672,521.1703,0.9552513,6.0
384,28.482431,198.92313,181.31087,479.976,0.9406196,6.0
384,71.45358,200.36456,161.85608,280.72986,0.7924617,2.0
385,148.93732,207.43762,359.46472,521.9068,0.9516199,6.0
385,30.703873,198.37495,184.9448,479.4423,0.9427522,6.0
386,148.03644,209.5996,357.6231,521.7315,0.9501793,6.0
386,31.835695,197.9266,182.70976,479.10385,0.94226557,6.0
387,147.31023,209.63795,356.88763,521.8643,0.94889194,6.0
387,31.602928,197.77557,183.4754,479.88123,0.94397664,6.0
387,55.865097,198.62273,173.75859,277.71497,0.28891438,2.0
388,150.79742,208.3162,358.3578,521.7244,0.95293164,6.0
388,32.464153,199.35783,180.67947,480.04843,0.94309163,6.0
388,51.090427,199.87743,160.58583,282.4446,0.85679346,2.0
389,153.97629,208.78438,360.7396,522.0475,0.95479244,6.0
389,31.002499,199.77568,180.48158,479.82352,0.9404802,6.0
390,155.49922,206.67212,361.67432,521.6357,0.9527141,6.0
390,28.14224,199.89592,183.19557,479.3785,0.94123346,6.0
390,76.86712,200.92923,163.42116,272.08676,0.34811842,2.0
391,152.8078,206.8492,361.1972,519.4217,0.95296055,6.0
391,26.260468,199.59473,186.64177,478.7025,0.9382857,6.0
392,157.8071,204.2884,359.35043,517.8616,0.9520537,6.0
392,25.458302,198.07472,180.51306,474.67908,0.93996656,6.0
393,157.78679,201.78275,357.23645,518.1688,0.95232093,6.0
393,25.59521,195.01733,177.26239,472.63736,0.94534546,6.0
394,155.33037,199.77205,355.0217,520.2941,0.9510476,6.0
394,26.833792,193.86426,175.61615,472.5529,0.9473966,6.0
395,27.910131,192.47551,178.50429,470.23944,0.9457811,6.0
395,146.84103,199.44148,356.9518,518.5518,0.90703094,6.0
396,24.685877,190.34871,178.52907,469.5969,0.944802,6.0
396,142.34946,197.98172,355.4856,519.3854,0.9148543,6.0
397,25.059162,189.25613,174.78062,467.80438,0.94703925,6.0
397,146.16801,196.67822,354.24924,517.152,0.9385796,6.0
397,44.100636,189.99884,156.5021,280.1411,0.86884785,2.0
398,23.299187,191.21785,174.47441,466.94272,0.94768274,6.0
398,156.38101,197.8597,351.13354,513.81494,0.94592834,6.0
398,56.71929,190.9992,156.72272,278.80234,0.33590394,2.0
399,21.617336,191.56917,174.11769,466.45572,0.94926894,6.0
399,157.01466,196.79564,350.7535,512.8959,0.94303733,6.0
399,70.3461,190.85643,158.39508,260.63254,0.79279387,2.0
400,19.780575,192.47191,186.9255,466.6724,0.9437965,6.0
400,152.04573,196.36967,350.0363,512.7974,0.941374,6.0
401,18.036499,191.84402,180.55785,466.81067,0.9449777,6.0
401,148.6072,195.13309,350.36713,515.40265,0.9395166,6.0
402,148.08327,191.86516,350.3508,516.5855,0.9496321,6.0
402,15.687191,189.81137,174.86797,465.01846,0.9446416,6.0
403,150.12807,192.57033,351.20996,511.7557,0.9487642,6.0
403,14.226461,188.3958,171.22736,464.61002,0.94268167,6.0
404,135.76569,190.37791,349.78452,511.7621,0.9506118,6.0
404,12.090354,187.23172,169.8717,465.09525,0.943441,6.0
405,127.787155,191.26505,340.99417,513.5494,0.94587135,6.0
405,9.412429,184.94203,167.54688,465.19614,0.9315764,6.0
406,122.489235,192.83218,335.8312,514.4402,0.9486481,6.0
406,4.6600814,184.83421,161.27791,464.14645,0.93434423,6.0
407,121.94922,192.11781,334.06705,514.3554,0.9529825,6.0
407,2.3354776,185.20726,160.1695,463.97897,0.94287324,6.0
408,0.88940287,186.64955,158.61432,463.507,0.9502852,6.0
408,133.08119,191.68994,331.35562,513.33563,0.9486554,6.0
409,137.19173,194.76442,330.24722,514.29034,0.9487853,6.0
409,0.3721795,187.57889,161.6178,463.34192,0.9433433,6.0
409,48.211056,186.11737,143.4051,259.47803,0.2882322,2.0
410,131.89388,196.68558,329.53442,514.1981,0.9462046,6.0
410,0.32387456,186.98372,163.39648,463.65366,0.94124156,6.0
411,0.106967635,187.15515,158.24286,463.29404,0.9483502,6.0
411,128.70934,192.55283,331.34604,513.55994,0.94712543,6.0
412,0.0,185.71739,154.08113,463.64676,0.94875765,6.0
412,132.544,192.14264,328.89087,513.3614,0.94521815,6.0
413,123.53316,191.65703,327.01837,513.8517,0.9506035,6.0
413,0.0,186.02881,150.82565,464.22458,0.9501032,6.0
413,43.891857,184.48465,119.88881,264.54388,0.39586732,2.0
414,1.2770076,184.7503,150.1104,464.7741,0.9516093,6.0
414,112.85111,192.78899,326.885,515.4896,0.9503121,6.0
415,0.7806014,182.20709,149.39189,464.59625,0.9525458,6.0
415,112.52608,193.01161,326.03394,515.99365,0.9475576,6.0
416,0.0,183.0795,145.70142,464.47858,0.9530007,6.0
416,118.576416,192.21298,323.8533,515.3599,0.9475237,6.0
417,0.0,185.9326,146.76392,464.76373,0.95130306,6.0
417,120.6468,194.12727,323.87198,514.2379,0.945805,6.0
418,0.0,187.34995,149.80038,465.52692,0.9485792,6.0
418,121.32362,194.33337,323.53024,513.94977,0.94268143,6.0
418,38.861298,184.80699,126.977516,253.0331,0.90945005,2.0
419,0.0,189.64491,154.30127,466.61716,0.94229233,6.0
419,122.73807,196.2271,322.57196,513.2361,0.9395267,6.0
420,0.2410985,188.3841,151.93178,466.03516,0.9448378,6.0
420,123.31726,194.82587,321.80853,512.9886,0.94414973,6.0
421,0.0,186.18097,146.46672,465.72055,0.95049983,6.0
421,123.66582,194.70781,321.9876,511.5774,0.94903064,6.0
422,0.0,186.73099,145.89099,465.47324,0.95136774,6.0
422,121.68201,194.31291,322.55835,511.6765,0.95000577,6.0
423,107.09218,194.4957,323.33963,514.6938,0.9520516,6.0
423,0.0,185.0896,146.85632,465.9757,0.94985527,6.0
424,0.39348152,182.57211,147.17523,465.6412,0.95122117,6.0
424,109.19467,194.7594,321.4831,515.9767,0.9510429,6.0
425,108.53622,192.36914,322.76904,515.89087,0.9541326,6.0
425,0.9028691,182.42793,147.0943,465.0622,0.9517823,6.0
426,109.9268,192.3919,326.1924,515.98376,0.9540936,6.0
426,0.11921396,184.51509,148.4062,465.12357,0.9512568,6.0
427,118.91154,193.93356,326.72687,512.6237,0.95098776,6.0
427,0.0,187.15605,149.89903,465.00317,0.9505604,6.0
427,42.817398,185.1382,126.110374,253.54956,0.8411294,2.0
428,126.59665,195.7055,328.65335,511.9213,0.94651663,6.0
428,0.7754714,188.7756,157.34296,465.10474,0.94243604,6.0
429,115.55073,195.3292,330.02777,513.4513,0.9496239,6.0
429,0.35584325,189.22105,163.01787,465.53635,0.9335145,6.0
430,0.5594716,188.11855,153.67548,463.6402,0.9483093,6.0
430,130.23698,197.43881,330.2335,513.20624,0.9462021,6.0
431,129.341,194.63171,330.9077,512.6829,0.95025057,6.0
431,0.086080074,185.78474,154.80888,464.98352,0.94755167,6.0
432,120.39591,193.71454,332.52716,513.9592,0.95361423,6.0
432,1.6152047,186.6144,157.42824,465.7178,0.9460302,6.0
433,116.204994,194.92818,333.28598,516.3064,0.9534624,6.0
433,5.438466,185.83131,155.871,465.1195,0.9407324,6.0
434,121.44725,193.602,333.99347,514.8664,0.95282763,6.0
434,6.0692687,184.28477,158.12564,465.7804,0.93643314,6.0
435,125.1823,194.61482,336.79276,516.5471,0.9519309,6.0
435,3.0430977,186.27136,160.28453,466.53952,0.9319885,6.0
436,134.49614,194.6818,341.40814,516.23364,0.95003366,6.0
436,2.2279744,187.99895,160.81822,468.10165,0.93224895,6.0
437,129.7502,199.15536,341.61365,516.7244,0.95110625,6.0
437,3.6115508,192.15948,164.39267,469.74527,0.92756456,6.0
438,138.36737,201.14807,341.3347,517.7835,0.94269603,6.0
438,5.7948837,194.41791,163.2503,471.7615,0.93391156,6.0
439,136.51903,200.48045,344.08463,519.6495,0.9518064,6.0
439,5.6426888,193.44135,161.58919,473.501,0.9382206,6.0
440,138.1798,200.61946,343.41467,522.28955,0.95321375,6.0
440,6.1486273,193.02939,160.53284,474.81665,0.9406492,6.0
441,127.93996,199.41713,343.4103,523.1846,0.9551233,6.0
441,9.1725,194.91432,164.16844,475.60043,0.9467535,6.0
441,48.64524,192.84792,137.10738,277.82953,0.2504327,2.0
442,121.908714,201.5085,343.07425,523.3683,0.95495886,6.0
442,15.890937,194.56998,164.98497,475.9154,0.9434828,6.0
443,125.182076,199.74815,346.3904,524.86566,0.95415205,6.0
443,19.444075,194.19443,167.80829,476.52905,0.94591975,6.0
444,131.87477,198.50775,354.0145,525.0246,0.95309013,6.0
444,18.706972,194.29425,169.08076,476.82007,0.9462011,6.0
445,16.188587,195.37599,172.06976,478.43137,0.94706506,6.0
445,139.36006,200.02306,355.6358,525.0299,0.91009,6.0
446,16.999964,197.2601,175.98997,479.87195,0.9417812,6.0
446,143.07191,204.83342,358.854,525.62054,0.93711716,6.0
447,150.14772,208.22774,360.8446,525.6482,0.9553711,6.0
447,21.344507,198.92577,182.62177,479.97113,0.9397619,6.0
448,150.67648,208.73387,362.95972,526.6827,0.95773077,6.0
448,24.442749,200.43405,180.9858,480.6558,0.9374879,6.0
449,150.51503,209.56293,363.5983,526.1961,0.95707816,6.0
449,26.313417,200.30348,179.56586,479.58432,0.93873066,6.0
450,148.2667,207.74242,362.24353,525.75946,0.9576488,6.0
450,30.40232,200.24358,180.8361,478.8256,0.9413178,6.0
451,152.52469,209.20512,362.3845,524.5854,0.95755285,6.0
451,32.106552,199.7764,181.94887,480.2342,0.9435181,6.0
452,154.69824,207.6108,364.26364,525.2226,0.9576097,6.0
452,34.64274,199.86287,180.97185,479.7262,0.94308275,6.0
453,153.89871,206.8266,364.99982,525.601,0.9571137,6.0
453,33.398563,201.08122,183.94888,482.10077,0.94472516,6.0
454,161.9857,207.65158,365.36606,525.57544,0.9555384,6.0
454,32.162586,202.64671,184.79686,482.6299,0.9418094,6.0
455,160.62929,209.71826,366.08862,526.44086,0.9520658,6.0
455,30.86384,205.87338,189.27896,483.84238,0.9511362,6.0
456,164.21985,212.3215,366.24084,528.626,0.952093,6.0
456,31.679575,209.4574,190.75452,484.44382,0.94881845,6.0
457,162.34024,211.80617,366.0917,530.7469,0.95273423,6.0
457,31.597439,209.08171,192.80774,485.55338,0.948954,6.0
458,165.09883,214.05519,366.07074,531.4829,0.9518988,6.0
458,34.17314,208.7463,188.48468,485.16068,0.9424557,6.0
459,160.6965,214.25145,366.66797,531.4025,0.9547539,6.0
459,32.57874,211.49393,190.1344,486.96793,0.9471136,6.0
460,153.42503,213.94585,366.11963,532.0683,0.95875233,6.0
460,35.298416,210.44987,191.97684,487.59537,0.94955736,6.0
461,157.59366,215.55441,366.4185,533.66534,0.9532707,6.0
461,37.467793,211.35008,188.18898,487.09384,0.9498988,6.0
462,159.27425,216.33455,366.1004,535.13055,0.95050806,6.0
462,36.24883,211.44691,190.05002,487.68796,0.94691944,6.0
463,165.20369,217.36311,366.54187,535.9438,0.95024806,6.0
463,32.544903,212.50807,189.31287,489.5167,0.945457,6.0
464,163.38219,218.54518,366.7792,534.71313,0.94941896,6.0
464,31.856981,214.46617,189.67737,490.04727,0.9475626,6.0
465,162.11977,219.80661,367.38635,535.26855,0.9460813,6.0
465,33.64165,217.52351,196.51233,490.76172,0.9443596,6.0
466,163.06303,220.1001,367.0999,536.4974,0.94935524,6.0
466,32.81089,216.09578,190.1695,490.82822,0.94527394,6.0
467,165.58127,220.40678,366.81186,536.5984,0.95107025,6.0
467,33.119316,215.08305,189.2137,490.943,0.9432275,6.0
467,168.64952,217.68904,247.9354,298.7232,0.5076773,2.0
468,160.8994,221.41542,367.14136,538.0397,0.95114523,6.0
468,34.395668,217.15051,189.86314,490.99597,0.94150674,6.0
469,147.96176,221.7596,366.10547,537.64044,0.9572598,6.0
469,36.22529,216.50052,188.81712,491.67923,0.9459254,6.0
470,150.58052,222.19113,366.2993,539.1509,0.9554999,6.0
470,36.533714,215.3125,191.1479,492.46875,0.94539016,6.0
471,157.1726,221.8197,367.20428,540.78503,0.951937,6.0
471,37.481335,215.04092,191.91846,492.74377,0.94450814,6.0
472,160.24132,223.07198,366.97702,540.1815,0.9522841,6.0
472,35.763393,216.87541,190.67847,492.66757,0.944623,6.0
473,161.41966,223.98778,367.35287,539.85547,0.94909525,6.0
473,34.941513,217.29579,189.31302,493.24313,0.945319,6.0
474,163.39459,226.36874,367.70297,538.94904,0.9481142,6.0
474,34.07846,219.25514,192.6746,493.63522,0.9401964,6.0
475,160.73401,226.06648,368.0,540.0496,0.94859153,6.0
475,34.3246,218.06046,192.71605,493.4517,0.9435679,6.0
476,165.01022,225.27692,367.94846,539.89355,0.9491796,6.0
476,34.515644,217.33777,190.6176,492.75568,0.94274384,6.0
477,165.79152,223.95737,367.48328,539.17413,0.9515,6.0
477,33.78219,217.66386,190.75279,492.7272,0.943347,6.0
478,153.07529,222.71265,366.97586,538.48895,0.9552447,6.0
478,34.40838,218.5908,191.14093,493.64603,0.94590586,6.0
479,151.83257,223.4621,366.9346,539.1894,0.95600003,6.0
479,37.306305,218.02379,192.0849,493.33395,0.944994,6.0
480,163.12268,222.10603,366.62256,539.5858,0.95115346,6.0
480,36.324036,217.54225,190.77615,493.06677,0.9437161,6.0
481,162.76909,222.54231,367.1522,539.58093,0.9507078,6.0
481,34.84665,218.0612,191.12622,493.43393,0.94448876,6.0
482,166.62555,223.15714,367.2414,539.33356,0.9477727,6.0
482,33.707397,218.61559,191.65646,494.31293,0.9450406,6.0
482,83.69822,218.17297,170.68414,289.2031,0.6566274,2.0
483,159.9807,226.77574,367.7697,540.3074,0.948407,6.0
483,32.896877,219.98209,192.6769,494.38348,0.9414481,6.0
484,165.78352,226.19,367.78745,543.25476,0.94771993,6.0
484,32.45098,220.59802,194.38654,494.7177,0.9417907,6.0
485,162.28825,225.61028,368.0,543.44293,0.9509676,6.0
485,33.281975,219.24458,191.938,494.45438,0.9439173,6.0
486,166.6998,224.5311,367.34256,541.8801,0.9521574,6.0
486,33.705387,218.66335,190.86633,494.10117,0.94587636,6.0
487,159.3526,223.17668,367.18213,542.07666,0.952702,6.0
487,32.619663,220.2251,191.21365,494.86633,0.94379354,6.0
488,149.86034,224.14142,367.3979,545.04846,0.95543134,6.0
488,35.126835,219.65747,190.85666,495.3634,0.94566673,6.0
489,154.08992,223.75552,366.9604,545.36914,0.9548203,6.0
489,35.725536,218.90114,189.90666,494.8103,0.9450201,6.0
490,158.59647,223.89136,367.54263,545.8996,0.9537337,6.0
490,34.35031,218.35822,192.02992,495.33893,0.9443422,6.0
491,161.96214,224.45586,367.13547,544.94556,0.9489073,6.0
491,33.18114,219.71068,191.53342,495.51218,0.94628465,6.0
492,160.07187,225.43578,367.8153,544.18414,0.9493764,6.0
492,32.12564,220.32332,195.05258,495.95667,0.9440224,6.0
493,163.8181,227.98943,367.5549,545.60455,0.9472316,6.0
493,32.81437,221.62833,193.88579,496.14377,0.93932575,6.0
494,158.9419,226.23357,368.0,546.07886,0.95017886,6.0
494,32.224052,222.19676,194.12303,495.955,0.94093716,6.0
495,166.77538,223.68874,367.05484,544.21875,0.9503067,6.0
495,32.833294,220.56737,190.66574,495.38147,0.94421095,6.0
496,162.66809,221.84363,367.33026,544.9169,0.95100117,6.0
